Event,Time,Healthy People,Ill People,Recoverd people,RIP,
[sick],0.0004941903752029881,499,501,0,0, 
[sick],0.0009726962417184334,498,502,0,0, 
[sick],0.0009853227148904525,497,503,0,0, 
[sick],0.0010955249084393269,496,504,0,0, 
[sick],0.0011131292244649755,495,505,0,0, 
[sick],0.0020701087970886505,494,506,0,0, 
[sick],0.0021355720109342276,493,507,0,0, 
[sick],0.003858181955425456,492,508,0,0, 
[sick],0.003906983013430653,491,509,0,0, 
[sick],0.0041670791161566734,490,510,0,0, 
[sick],0.004534998018965401,489,511,0,0, 
[sick],0.004829478107320387,488,512,0,0, 
[sick],0.0048986901445150915,487,513,0,0, 
[sick],0.004995857287333013,486,514,0,0, 
[sick],0.006483559982961624,485,515,0,0, 
[sick],0.006940448712856001,484,516,0,0, 
[sick],0.007175272201473631,483,517,0,0, 
[sick],0.007223884261993493,482,518,0,0, 
[sick],0.007259921897364996,481,519,0,0, 
[sick],0.008397401362025384,480,520,0,0, 
[sick],0.008644182192935987,479,521,0,0, 
[sick],0.008788843801573205,478,522,0,0, 
[sick],0.009274837743537916,477,523,0,0, 
[sick],0.00943506959572452,476,524,0,0, 
[sick],0.009548767096893314,475,525,0,0, 
[sick],0.010035920900755061,474,526,0,0, 
[sick],0.011784009681143997,473,527,0,0, 
[sick],0.012313807838082664,472,528,0,0, 
[sick],0.012683216630682066,471,529,0,0, 
[sick],0.012807981056187589,470,530,0,0, 
[sick],0.01290226793129673,469,531,0,0, 
[sick],0.013349632089668526,468,532,0,0, 
[sick],0.013666472276085107,467,533,0,0, 
[sick],0.016763189532140968,466,534,0,0, 
[sick],0.018019114890150734,465,535,0,0, 
[sick],0.0180920988964205,464,536,0,0, 
[sick],0.018176721035535047,463,537,0,0, 
[sick],0.018900320129608683,462,538,0,0, 
[sick],0.019506070121391987,461,539,0,0, 
[sick],0.02090381811319949,460,540,0,0, 
[sick],0.021868132556751966,459,541,0,0, 
[sick],0.022740294191541457,458,542,0,0, 
[sick],0.02315900831907826,457,543,0,0, 
[sick],0.023845309779763575,456,544,0,0, 
[sick],0.025090339239491794,455,545,0,0, 
[sick],0.025345718622341484,454,546,0,0, 
[sick],0.02547404331629472,453,547,0,0, 
[sick],0.02599584525994461,452,548,0,0, 
[sick],0.026262321467539176,451,549,0,0, 
[sick],0.027043020521520165,450,550,0,0, 
[sick],0.028627994914440524,449,551,0,0, 
[sick],0.02915111440340912,448,552,0,0, 
[sick],0.029602052367014926,447,553,0,0, 
[sick],0.02983485715735912,446,554,0,0, 
[sick],0.029898379467640606,445,555,0,0, 
[sick],0.031185505470566192,444,556,0,0, 
[sick],0.031248039253305902,443,557,0,0, 
[sick],0.03185426578858043,442,558,0,0, 
[sick],0.032350096108516684,441,559,0,0, 
[sick],0.03263040249307524,440,560,0,0, 
[sick],0.034158958110004835,439,561,0,0, 
[sick],0.03449117861289292,438,562,0,0, 
[sick],0.03555872328940913,437,563,0,0, 
[sick],0.036748384286846854,436,564,0,0, 
[sick],0.03686175359584792,435,565,0,0, 
[sick],0.03782284139435414,434,566,0,0, 
[sick],0.038107281848797754,433,567,0,0, 
[sick],0.03821408402636248,432,568,0,0, 
[sick],0.03903256335580897,431,569,0,0, 
[sick],0.03923536303770905,430,570,0,0, 
[sick],0.03924841069661415,429,571,0,0, 
[sick],0.03952021057304724,428,572,0,0, 
[sick],0.04100461642029472,427,573,0,0, 
[sick],0.04113276126014673,426,574,0,0, 
[sick],0.041138016371875835,425,575,0,0, 
[sick],0.04135876404892763,424,576,0,0, 
[sick],0.041390828686326084,423,577,0,0, 
[sick],0.041914978906513814,422,578,0,0, 
[sick],0.04200193572989307,421,579,0,0, 
[sick],0.04235527792419494,420,580,0,0, 
[sick],0.042418810669981905,419,581,0,0, 
[sick],0.043585334033946044,418,582,0,0, 
[sick],0.044251220555776134,417,583,0,0, 
[sick],0.04637185073539149,416,584,0,0, 
[sick],0.04696268683181109,415,585,0,0, 
[sick],0.04736242956165134,414,586,0,0, 
[sick],0.047453787369211346,413,587,0,0, 
[sick],0.047591548651508914,412,588,0,0, 
[sick],0.04793518792631623,411,589,0,0, 
[sick],0.04853774128059977,410,590,0,0, 
[sick],0.04969585491754554,409,591,0,0, 
[sick],0.050298443062886895,408,592,0,0, 
[sick],0.050464183348089574,407,593,0,0, 
[sick],0.051091559631312525,406,594,0,0, 
[sick],0.05192652663488766,405,595,0,0, 
[sick],0.05224430425430226,404,596,0,0, 
[sick],0.052887818308591426,403,597,0,0, 
[sick],0.052888300883379966,402,598,0,0, 
[sick],0.0529197486863218,401,599,0,0, 
[sick],0.05341154945211149,400,600,0,0, 
[sick],0.05486131562163557,399,601,0,0, 
[sick],0.055178544240943136,398,602,0,0, 
[sick],0.0556058819232165,397,603,0,0, 
[sick],0.055726366840618755,396,604,0,0, 
[sick],0.056341171064985256,395,605,0,0, 
[sick],0.05679137103822196,394,606,0,0, 
[sick],0.05791445644263312,393,607,0,0, 
[sick],0.058100605251019864,392,608,0,0, 
[sick],0.0582119667174746,391,609,0,0, 
[sick],0.05845561065994763,390,610,0,0, 
[sick],0.05859161434192799,389,611,0,0, 
[sick],0.05941858851248477,388,612,0,0, 
[sick],0.059717620709120726,387,613,0,0, 
[sick],0.05980589159519738,386,614,0,0, 
[sick],0.06125397794332397,385,615,0,0, 
[sick],0.06209718422131131,384,616,0,0, 
[sick],0.06270534094935269,383,617,0,0, 
[sick],0.06292675330937955,382,618,0,0, 
[sick],0.0642925660882484,381,619,0,0, 
[sick],0.06508491793524714,380,620,0,0, 
[sick],0.0676996518496844,379,621,0,0, 
[sick],0.06817918372920771,378,622,0,0, 
[sick],0.06865944732199249,377,623,0,0, 
[sick],0.06895738969590719,376,624,0,0, 
[sick],0.06902183553002345,375,625,0,0, 
